additives_tags,brands,carbohydrates_100g,categories,countries,ecoscore_grade,energy_100g,fat_100g,fiber_100g,ingredients_text,labels,manufacturing_places,nutriscore_grade,origins,packaging,packaging_tags,product_name,proteins_100g,salt_100g,saturated-fat_100g,stores,sugars_100g
[],Joker,8.9,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Boissons sans alcool, Jus de fruits à base de concentré, Jus d'orange, Jus d'orange à base de concentré",France,b,176.0,0.0,,"Jus d'orange à base de jus concentré, vitamine C.","Sans conservateurs, Sans sucre ajouté, Sans colorants, Sans colorants ou conservateurs, Source de vitamine C, Sans-pulpe",Macon,d,Brésil,Bouteille plastique,['fr:bouteille-plastique'],Le Fruit - Sans Pulpe Orange,0.7,0.0,0.0,"Magasins U,Centre Leclerc,Utile",8.2
"['en:e142', 'en:e14xx', 'en:e202', 'en:e300', 'en:e330', 'en:e445', 'en:e950', 'en:e951']","SCWEPPES,SCHWEPPES",5.8,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons gazeuses, Boissons aux fruits, Boissons édulcorées, Sodas, Sodas aux fruits, Boissons avec sucre ajouté","België,Frankrijk",not-applicable,100.0,0.0,0.0,"eau gazéifiée, sucre, extraits naturels d'orange, acidifiant : acide citrique, conservateur E202, édulcorants (E951, E950), amidon modifié, antioxydant : acide ascorbique, stabilisant E445, arômes naturels d'agrumes avec autres arômes naturels, colorant E142.",,,d,Belgique,,[],Schweppes Agrum',0.0,0.0,0.0,,5.7
[],Ricard,,"Boissons, Boissons alcoolisées, Boissons distillés, Anis distillé, Pastis","Belgique,France,Allemagne,Espagne",c,,,,"eau, alcool, sucre, extraits naturels de réglisse, d'anis 2‰, sucre caramélisé, mélange de plantes aromatiques.","Déconseillé à certaines catégories de personnes, Contient de l'alcool, Point Vert, Non recommandé aux femmes enceintes",,not-applicable,,"Verre,Bouteille,en:Green dot","['en:glass', 'en:bottle', 'en:green-dot']",Ricard,,,,"Magasins U,Delhaize,carrefour.fr,Mercadona",
[],Ricard,,"Boissons, Boissons alcoolisées, Pastis","Belgique, France",c,,,,"Eau, alcool, sucre, extraits naturels de réglisse, d'anis 2‰, colorant : sucre caramélisé, mélange de plantes aromatiques.","Déconseillé à certaines catégories de personnes, Point Vert, Non recommandé aux femmes enceintes",,not-applicable,,"Verre, Bouteille","['en:glass', 'en:bottle']",Pastis de Marseille,,,,"Carrefour, Magasins U, carrefour.fr",
[],Contrex,0.0,"Boissons, Eaux, Eaux de sources, Eaux minérales, Eaux minérales naturelles","Belgique,France,Luxembourg",not-applicable,0.0,0.0,,Eau minérale naturelle,,France,a,"France,Vosges","Plastique,Bouteille","['en:plastic', 'en:bottle']",Contrex,0.0,0.00235,0.0,,0.0
[],Malongo,,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Cafés, Café Arabica, Cafés moulus",France,e,,,,café moulu pur arabica bio,"Commerce équitable, Bio, Bio européen, Fairtrade International, FR-BIO-01, Max Havelaar, AB Agriculture Biologique",Malongo 06513 Carros France,unknown,,"1 boîte en métal à recycler, 1 couvercle en plastique à jeter, 1 opercule en métal à recycler","['fr:1-boite-en-metal-a-recycler', 'fr:1-couvercle-en-plastique-a-jeter', 'fr:1-opercule-en-metal-a-recycler']",La Tierra,,,,"Magasins U,carrefour.fr,Leclerc",
[],senseo,,"Plant-based foods and beverages, Plant-based foods, Coffees, en:coffee-capsules",France,e,,,,,,,unknown,,Dose invididuelle,['en:individual-dose'],Cafe classique,,,,"Magasins U,carrefour.fr",
['en:e407'],"Regain bio,Intermarché, Regain",8.6,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Légumineuses et dérivés, Substituts de produits laitiers, Substituts du lait, Boissons à base de végétaux, Boissons végétales, Boissons végétales de légumineuses, Boissons sans sucre ajouté, Boissons végétales de soja, Boissons végétales de soja au chocolat, Boissons avec sucre ajouté",France,b,299.0,2.2,0.9,"jus de soja** 91%, sucre de canne**, poudre de cacao maigre**, chocolat en poudre** 0,9% (sucre**, cacao en poudre** 32% minimum), algue Lithothamnium calcareum, arôme naturel de cacao avec autres arômes naturels, stabilisants : carraghénanes, sel marin. **Ingrédient issu de l'agriculture biologique.","Bio, Labels de distributeurs, Bio européen, Agriculture non UE, Source de protéines, Soja Français, Source de calcium, Agriculture UE, Agriculture UE/Non UE, FR-BIO-01, Riche en protéines, Nutriscore, Nutriscore A, Riche en protéines végétales, AB Agriculture Biologique, Sélection Intermarché",,a,,"Brique, Carton","['en:brick', 'en:cardboard']",Boisson soja chocolat BIO 1l,3.5,0.14,0.5,"Intermarché, INTERMARCHE FRANCE",7.9
[],"Paquito (Intermarché),paquito",11.1,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus d'orange, Jus de fruits pur jus, Jus d'orange pur jus",France,c,196.0,0.5,0.0,"Jus d'orange, pulpes 2%",,,c,,"Plastique, Bouteille","['en:plastic', 'en:bottle']",100% pur jus orange avec pulpe,0.7,0.01,0.1,Intermarché,9.5
[],"Sainte marguerite,Intermarché",0.0,"Boissons, Boissons gazeuses, Eaux, Eaux de sources, Eaux minérales, Eaux gazeuses, Eaux aromatisées, Boissons sans sucre ajouté, Eaux minérales gazeuses, Eaux minérales gazeuses aromatisées",France,not-applicable,0.0,0.0,,"Eau minérale naturel  gazeuse (source VERNET*), arôme naturel de citron avec autres arômes naturels. *Origine : Prades (07) France.","Peu ou pas de sucre, Point Vert, Fabriqué en France, Sans sucre, Triman",France,b,France,"Plastique, Bouteille","['en:plastic', 'en:bottle']",Sainte-Marguerite saveur Citron,0.0,0.04,0.0,Intermarché,0.0
['en:e290'],Carola,0.0,"Boissons, Boissons gazeuses, Eaux, Eaux de sources, Eaux minérales, Eaux gazeuses, Boissons sans sucre ajouté",France,not-applicable,0.0,0.0,0.0,"Eau de source, gaz carbonique.",,Ribeauvillé,a,"France,Alsace","Plastique,Bouteille","['en:plastic', 'en:bottle']","CAROLA Rouge Fortement Pétillante PET 1,25L",0.0,0.0328,0.0,carrefour.fr,0.0
[],"Yoplait,Yop p'tit yop",10.6,"Boissons, Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Boissons lactées, Desserts lactés fermentés, Boissons fermentées, Yaourts, Boissons lactées fermentées, Desserts lactés fermentés aromatisés, Yaourts sucrés, Boissons sans sucre ajouté, Yaourts à boire, Yaourts aromatisés, Yaourts à boire goût fraise, Boissons avec sucre ajouté","Belgique,France,Suisse",c,277.0,0.8,0.1,"Lait partiellement écrémé à base de poudre de lait - Sucre 6% - Sirop de glucose-fructose 3,8% - Arôme naturel - Concentré des minéraux du lait - Ferments lactiques (lait). Lait d'origine France.","Peu ou pas de matière grasse, Peu de matière grasse, Sans conservateurs, Lait Français, Point Vert, Arômes naturels, Sans colorants",France,e,France,"Plastique, Bouteille, Carton, Frais","['en:plastic', 'en:bottle', 'en:cardboard', 'en:fresh']",Yaourt à boire sucré aromatisé,3.0,0.12,0.5,"Magasins U,Delhaize, carrefour.fr",10.5
"['en:e340', 'en:e414']",Carrefour,68.0,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Cafés, Boissons instantanées, Cafés solubles, Cappuccino en poudre","France,Spain",e,1548.0,4.8,4.2,"Sucre, poudre de _lait_ écrémé 22,2%, chocolat en poudre 12,5% (sucre, cacao en poudre), café soluble 12%, sirop de glucose, _lactosérum_ en poudre, matière grasse végétale non hydrogénée de coco, arômes, épaississant : gomme arabique, sel, stabilisant : phosphates de potassium.
 Cacao : 32% minimum dans le chocolat en poudre.","Labels de distributeurs, Qualité Carrefour, Point Vert, Fabriqué en Allemagne",,unknown,,"Plastique, Boîte","['en:plastic', 'en:box']",Cappuccino,10.0,1.1,4.1,"Carrefour, carrefour.fr",63.0
['en:e330'],CARREFOUR BIO,1.3,"Boissons, Sirops, Sirops aromatisés, Citron à diluer pour boissons",France,b,59.0,0.0,,"Eau, jus de citron à base de concentré 42%, pulpes de citron&quot;, acidifiant : acide citrique, arôme naturel de citron.","Bio, Bio européen, Agriculture non UE, Agriculture UE, Agriculture UE/Non UE, FR-BIO-01, Fabriqué en France, AB Agriculture Biologique",France,unknown,,"Verre, Bouteille","['en:glass', 'en:bottle']",Citron spécialité à diluer,0.0,0.0,0.0,"Carrefour, carrefour.fr",1.3
['en:e330'],"Frucci,Marque Repère",0.5,"Boissons, Sirops, Boissons sans alcool, Sirops aromatisés, Boissons sans sucre ajouté, Citron à diluer pour boissons, Sirops de citron, Boissons-concentrees",France,c,76.0,0.5,0.5,"Eau, jus de citron à base de concentré 40 %, pulpes de citron, acidifiant : acide citrique, arôme naturel de citron.","No preservatives, No added sugar, en:nutriscore-grade-c",,c,,"fr:BOUCHON MÉTAL À JETER,fr:BOUTEILLE VERRE A RECYCLER","['fr:bouchon-metal-a-jeter', 'fr:bouteille-verre-a-recycler']",Citron à diluer,0.5,0.01,0.1,Leclerc,0.5
[],"Laqueuille,Marque Repère",0.0,"Beverages, Waters, Mountain products, Spring waters, Non-alcoholic beverages, Unsweetened beverages, Mountain waters, fr:Eau-de-source-de-montagne, en:mineral-waters",France,not-applicable,0.0,0.0,,Eau de source de montagne.,Produits alimentaires de montagne,france,a,Laqueille,"Plastique, Bouteille","['en:plastic', 'en:bottle']",Eau de source de Montagne,0.0,0.014986,0.0,Leclerc,0.0
[],"Jafaden,Marque Repère",11.0,"Aliments et boissons à base de végétaux, Boissons, Surgelés, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus d'orange, Jus de fruits pur jus, Jus d'orange pur jus",France,c,167.0,0.0,0.5,"Jus d'orange, pulpe 3 %, vitamine C.","Nutriscore, Nutriscore C",,c,,"Plastic,Bottle,fr:Bouteille en plastique","['en:plastic', 'en:bottle', 'fr:bouteille-en-plastique']",Jafaden - Pur jus d'orange pulpe pet,0.5,0.01,0.0,Leclerc,10.0
[],"Jafaden,Marque Repère",11.0,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus multifruits, Jus de fruits pur jus, Jus multifruits pur jus","France,Réunion",e,187.0,0.5,0.5,"Jus de pomme, jus d'orange, purée de mangue, purée de banane, jus de fruits de la passion, purée d'abricot, jus d'ananas, jus de citron.","Peu ou pas de sucre, Sans conservateurs, Point Vert, Sans sucre ajouté",,c,,"Brique, Carton","['en:brick', 'en:cardboard']",100% pur jus multifruits Jafaden,0.5,0.0,0.1,Leclerc,11.0
"['en:e330', 'en:e950', 'en:e955']","O'Fresh,Marque Repère",0.5,"Boissons, Eaux, Boissons édulcorées, Eaux aromatisées, Boissons sans sucre ajouté",France,not-applicable,3.0,0.5,0.5,"Eau de source 99% ; acidifiant : acide citrique ; arôme naturel de fraise ; édulcorants : sucralose, acésulfame-K.","Peu ou pas de sucre, Point Vert, Arômes naturels, Sans sucre",,c,,"Plastic,Bottle","['en:plastic', 'en:bottle']",O'fresh fraise,0.5,0.01,0.1,Leclerc,0.5
[],Naturela,20.0,"Boissons, Petit-déjeuners, Cacao et dérivés, Boissons chaudes, Cacaos et chocolats en poudre, Boissons instantanées, Cacaos en poudre","France,Maroc",e,1435.0,11.0,35.0,"Cacao Maigre En Poudre, Correcteur Dacidité: Carbonates De Potassium","Bio, Bio européen, FR-BIO-01, AB Agriculture Biologique, Triman, en:Agriculture Non Ue, en:Bio, en:Bio Européen, en:Frbio01, en:Frbio10, en:Sans Sucre Ajouté",,unknown,France,Etui en carton,['fr:etui-en-carton'],Poudre De Cacao Maigre,24.0,0.05,7.6,"carrefour,carrefour.fr",0.9
[],"Michel et Augustin,Michel et Augustin les trublions du goût",11.0,"Beverages,Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Dairy drinks,Fermented dairy desserts,Fresh foods,Fermented drinks,Yogurts,Fermented milk drinks,Unsweetened beverages,Drinkable yogurts,Vanilla yogurt drinks",France,d,280.0,1.3,0.5,"Les ingrédients de votre vache à boire sont du yaourt au lait entier (lait entier français, protéines de lait, ferments lactiques), une ORIGINA ADA ASC petite cuillère de sucre 7%, une infusion de vanille de Madagascar, une larme de sirop d'érable 0,5%, une pincée d'amidon, une goutte de jus de citron concentré, une pluie de graines de vanille.","Green Dot,fr:Concocté en France,fr:Eco-Emballages",,e,"France,Madagascar","Plastique,Bouteille,Bouchon de bouteille,Frais,Bouchon de bouteille de vin","['en:plastic', 'en:bottle', 'en:bottle-cap', 'en:fresh', 'en:wine-cork']",Vache à boire vanille de Madagascar,3.0,0.08,0.9,"Simply Market,Magasins U,carrefour.fr",8.9
[],"ViOCoca-Cola,Apollinaris, ViO",0.0,"Getränke, Wasser, Quellwasser, Mineralwasser, Natürliches Mineralwasser, en:Alkoholfreie Getränke, en:Getränke, en:Mineralwasser, en:Natürliches Mineralwasser, en:Natürliches Mineralwasser ohne Kohlensäure, en:Quellwasser, en:Wasser",Allemagne,not-applicable,0.0,0.0,0.0,Natürliches Mineralwasser ohne Kohlensäure,"en:Natriumarm, en:green-brand-germany-2013-2014, en:green-brand-germany-2014-2015, en:plantbottle",Deutschland,a,"en:Deutschland,en:Lüneburg,en:Lüneburger Heide,en:Lüner Quelle","en:Einwegpfand,en:Kunststoff,en:PET - Polyethylenterephtalat","['en:einwegpfand', 'en:kunststoff', 'en:pet-polyethylenterephtalat']",Stilles Mineralwasser,0.0,0.0,0.0,,0.0
[],Saskia,0.0,"Beverages, Carbonated drinks, Waters, Spring waters, Mineral waters, Non-alcoholic beverages, Carbonated waters, Natural mineral waters, Carbonated mineral waters, en:carbonated-natural-mineral-waters",Germany,not-applicable,0.0,0.0,0.0,Natürliches Mineralwasser mit Kohlensäure versetzt,,,a,de:Wörth am Rhein,"Plastic,PET - Polyethylene terephthalate,Bottle,de:Einwegpfand","['en:plastic', 'en:pet-polyethylene-terephthalate', 'en:bottle', 'de:einwegpfand']",classic Mineralwasser,0.0,0.0,0.0,Lidl,0.0
[],Ballantine's,,"Boissons, Boissons alcoolisées, Boissons distillés, Alcools forts, Eaux-de-vie, Whiskys, Blended whisky, Whisky écossais","République tchèque,France,Suisse",b,,,,WHISKY.,"Déconseillé à certaines catégories de personnes, Point Vert, Non recommandé aux femmes enceintes","Ecosse,Scotland",not-applicable,,"Verre, Bouteille","['en:glass', 'en:bottle']",Ballantine's Finest,,,,"Carrefour,Carrefour market,Magasins U, carrefour.fr, Leclerc",
[],James White,7.6,"Plant-based foods and beverages, Beverages, Plant-based beverages, Vegetable-based foods and beverages, Juices and nectars, Vegetable-based beverages, Vegetable juices, Beetroot juices",United Kingdom,c,142.0,0.0,,"Organic beetroot juice 90%, organic apple juice 10%","Organic, EU Organic, Non-EU Agriculture, EU Agriculture, EU/non-EU Agriculture, GB-ORG-05, Soil Association Organic","Suffolk,UK",b,"Suffolk,UK",Container,['en:container'],Beet It Organic Beetroot Juice 1 Litre,0.8,0.08,0.0,Ocado,6.8
[],"Tropicana,PepsiCo",9.3,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit juices, Orange juices, Squeezed juices, Squeezed orange juices",United Kingdom,c,172.0,0.0,0.0,100% Orange Juice.,"Vegetarian, Vegan, Vitamin C source",,c,United States,"250ml Pet-bottle,Hdpe-lid","['en:250ml-pet-bottle', 'en:hdpe-lid']",Smooth Orange Juice,0.8,0.0,0.0,"McDonald’s,Tesco,Sainsbury’s,Ocado,Waitrose,ASDA",8.6
[],innocent,12.0,"Plant-based foods and beverages, Beverages, Plant-based beverages, Smoothies, Fruit smoothies","France,United Kingdom",b,218.0,0.5,1.2,"strawberries (31%), apples, bananas (22%), white grapes, squeezed orange, blackcurrants","Organic,EU Organic,AB Agriculture Biologique,Vegan,Rainforest Alliance,Certified B Corporation",,c,,"Plastic,Bottle,Pet-bottle","['en:plastic', 'en:bottle', 'en:pet-bottle']",Innocent Strawberries and bananas,0.5,0.01,0.1,Sainsbury's,10.0
[],TWININGS,0.0,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés, Infusions, Thés noirs, Thés de ceylan, Thés noirs de Ceylan","België,Frankrijk",a,17.0,0.0,0.0,Thé noir du Sri Lanka,en:Ethical Tea Partnership,Pologne,b,Sri Lanka,"1 film plastique à recycler 
1 boîte en carton  à recycler
20 enveloppes individuelles en papier à recycler
20 sachets individuels à jeter",['fr:1-film-plastique-a-recycler-1-boite-en-carton-a-recycler-20-enveloppes-individuelles-en-papier-a-recycler-20-sachets-individuels-a-jeter'],The de ceylan 20 sachets,0.0,0.0,0.0,"CARREFOUR &quot;Avenir&quot;,Magasins U,Delhaize,carrefour.fr",0.0
[],Twinings,,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés, Thés noirs, Boissons sans sucre ajouté","Belgique,France",a,,,,Thé noir. Mélangé et conditionné en Pologne à partir d'ingrédients importés,"en:Ethical Tea Partnership, Triman",Pologne,unknown,"Afrique,Chine,Inde","fr:Boite en carton,fr:Sachets en papier","['en:paper', 'en:bag', 'en:box', 'en:cardboard']",English breakfast,,,,"GeantCasino,Magasins U,Delhaize,carrefour.fr",
"['en:e14xx', 'en:e160a', 'en:e202', 'en:e211', 'en:e330', 'en:e331', 'en:e955']","Monster Energy, Monster, Monster Energy Company",8.7,"Boissons, Boissons énergisantes, Boissons avec sucre ajouté",France,not-applicable,155.0,0.0,,"EAU GAZÉIFIÉE, JUS DE FRUITS À BASE DE CONCENTRE (16,2%) (POMME, ORANGE, GOYAVE, ANANAS, FRUIT DE LA PASSION), SUCRE, SIROP DE GLUCOSE, TAURINE (0,4%), ACIDIFIANT (ACIDE CITRIQUE), ARÔMES, CORRECTEUR D'ACIDITÉ (CITRATE DE SODIUM), CONSERVATEURS (SORBATE DE POTASSIUM, BENZOATE DE SODIUM), ÉDULCORANT (SUCRALOSE), CAFÉINE (0,02%), VITAMINES (B2, B3, B6, B12), HUILES VÉGÉTALES (NOIX DE COCO, GRAINES DE COLZA), AMIDON MODIFIE, L-TARTRATE DE L-CARNITINE 0.004%), CHLORURE DE SODIUM, INOSITOL (0,002%), COLORANT (E160a), MALTODEXTRINE.",,,e,,Boîte de conserve ou canette,['en:can'],Monster Pipeline Punch,0.0,0.04,0.0,"Intermarché, carrefour.fr",8.6
[],"Spa Reine,Spa",0.0,"Beverages, Waters, Spring waters, Mineral waters, Non-alcoholic beverages, Natural mineral waters, Unsweetened beverages","Belgique,France,Luxembourg,Pays-Bas",not-applicable,0.0,0.0,,natural mineral water,Green Dot,Belgique,a,Belgique,"Plastique,Bouteille,Bouchon HDPE,Bouteille PET","['en:plastic', 'en:bottle', 'fr:bouchon-hdpe', 'fr:bouteille-pet']",,0.0,7.5e-05,0.0,,0.0
"['en:e202', 'en:e296', 'en:e300', 'en:e330', 'en:e414', 'en:e445', 'en:e576', 'en:e950', 'en:e951']",Fanta,4.4,"Plant-based foods and beverages, Beverages, Plant-based beverages, Carbonated drinks, Fruit-based beverages, Sodas, Fruit sodas, Non-alcoholic beverages, Lemon soft drinks, Sweetened beverages","Francia,España",not-applicable,80.0,0.0,,"Carbonated Water, Lemon Juice from   Concentrate (5%), Sugar, Acidity Regulator (Sodium Gluconate), Acids (Citric Acid, Malic Acid), Sweeteners (Acesulfame K, Aspartame), Preservative (Potassium Sorbate), Stabilisers (Acacia Gum, Glycerol Esters Of Wood Rosins), Antioxidant (Ascorbic Acid), Natural CAP ON Contains a Source of Phenylalanine.",,"Madrid,España",d,,"Plastic, Bottle","['en:plastic', 'en:bottle']",Fanta Lemon 2ltr,0.0,0.02,0.0,Ahorramás,4.4
[],Fanta,8.4,"Beverages, Carbonated drinks, Sodas, Sweetened beverages",Germany,not-applicable,142.0,0.0,,,,,e,,,,Fanta grape flavoured  drink 2 litre,0.0,0.01,0.0,,8.4
"['en:e150d', 'en:e331', 'en:e338', 'en:e950', 'en:e951']",Coca-Cola,0.0,"Beverages, Carbonated drinks, Artificially sweetened beverages, Sodas, Diet beverages, Unsweetened beverages, Colas, Diet sodas, Diet cola soft drink","Belgija,Hrvatska,Francuska,Maroko",not-applicable,1.4,0.0,0.0,"carbonated water, colour : caramel (e150d), acidifier (phosphoric acid, sodium citrate), sweeteners (aspartame, acesulfame k), vegetable extracts, aroma, caffeine.","Low or no sugar, Green Dot, No sugar, Triman",,b,,"Metale,Limenka,en:Drink can","['en:metal', 'en:can', 'en:drink-can']",,0.0,0.02,0.0,Auchan,0.0
